Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,Load_Type
28-02-2018 02:45,4.1,4.43,0,0,67.92,100,9900,Light_Load
28-02-2018 03:00,4.14,4.39,0,0,68.61,100,10800,Light_Load
28-02-2018 03:15,4.18,4.43,0,0,68.63,100,11700,Light_Load
28-02-2018 03:30,6.5391713562926,4.25,0,0,69.43,100,12600,Light_Load
28-02-2018 03:45,4.1,4.36,0,0,128.852442067844,100,13500,Light_Load
28-02-2018 04:00,4.1,4.36,0,0,68.51,178.852689859322,33404.9634276305,Light_Load
28-02-2018 04:15,4.1,4.32,0,0,68.84,100,31558.0312993679,Light_Load
28-02-2018 04:30,4.46,5,0,0,66.57,100,16200,Light_Load
28-02-2018 04:45,4.82,12.9764963686616,0,0,62.56,100,17100,Light_Load
28-02-2018 05:00,4.86,5.87,0,0,63.77,100,18000,Light_Load
28-02-2018 05:15,4.68,5.44,0,0,65.22,100,18900,Light_Load
28-02-2018 05:30,4.1,4.43,,0,67.92,100,19800,Light_Load
28-02-2018 05:45,4.18,4.21,0,0,70.46,100,20700,Light_Load
28-02-2018 06:00,4.1,4.25,0,0,69.43,100,21600,Light_Load
28-02-2018 06:15,4.1,11.0306764291984,0,0,69.43,100,22500,Light_Load
28-02-2018 06:30,7.22624883721676,4.39,0,0,68.26,100,23400,Light_Load
28-02-2018 06:45,4.1,4.46,0,0,67.68,100,24300,Light_Load
28-02-2018 07:00,4.14,4.54,0,0,67.38,100,25200,Light_Load
28-02-2018 07:15,4.1,4.46,0,,67.68,100,26100,Light_Load
28-02-2018 07:30,12.3906796891641,5.51,0,,70.45,100,27000,Light_Load
28-02-2018 07:45,6.73,6.59,0,0,190.245565169632,100,27900,Light_Load
28-02-2018 08:00,14.65047589003,7.81,0,0,74.18,100,28800,Light_Load
28-02-2018 08:15,44.86,31.75,0,0.02,210.43588929377,100,29700,Light_Load
28-02-2018 08:30,108.94,71.42,0,0.05,83.63,100,79562.9465107928,Light_Load
28-02-2018 08:45,,73.76,0,0.05,227.842615023585,100,31500,Light_Load
28-02-2018 09:00,100.91,45.54,0,0.05,91.15,100,32400,Light_Load
28-02-2018 09:15,121.46,56.2,0,0.164377041900273,90.76,100,33300,Medium_Load
28-02-2018 09:30,187.9873882559,37.76,0,0.04,91.08,100,34200,Medium_Load
28-02-2018 09:45,127.91,91.1686140579767,0,0.06,91.07,100,65401.6568552893,Medium_Load
28-02-2018 10:00,66.74,23.54,,0.03,94.31,100,36000,Medium_Load
28-02-2018 10:15,93.2,38.59,0,0.0898202743182758,92.39,100,36900,Maximum_Load
28-02-2018 10:30,134.53,58.79,0,0.06,91.63,100,37800,Maximum_Load
28-02-2018 10:45,75.13,28.8,0,0.03,93.37,100,38700,Maximum_Load
28-02-2018 11:00,113.72,48.38,0,0.05,92.02,100,39600,Maximum_Load
28-02-2018 11:15,116.06,62.68,0,0.05,87.99,,40500,Maximum_Load
28-02-2018 11:30,56.45,32.98,0,0.03,86.34,100,41400,Maximum_Load
28-02-2018 11:45,61.96,37.26,0,0.03,85.7,100,42300,Maximum_Load
28-02-2018 12:00,70.67,35.21,0,0.03,89.51,157.2431782678,43200,Maximum_Load
28-02-2018 12:15,11.34,1.19,20.23,0.01,99.45,48.9,44100,Medium_Load
28-02-2018 12:30,7.96,0,25.52,0,100,29.78,45000,Medium_Load
28-02-2018 12:45,11.38,0,23.08,0.01,100,44.22,45900,Medium_Load
28-02-2018 13:00,11.3,0,23.33,0.01,100,43.59,137180.23964226,Medium_Load
28-02-2018 13:15,64.8,22.64,3.38901716500054,0.03,94.4,99.98,47700,Medium_Load
28-02-2018 13:30,50.69,11.92,0,0.02,97.34,,48600,Medium_Load
28-02-2018 13:45,47.41,9.29,0,0.02,98.13,,49500,Medium_Load
28-02-2018 14:00,63.86,21.85,0,0.03,94.61,248.415452644413,50400,Medium_Load
28-02-2018 14:15,64.51,25.34,0,0.076243030915383,93.08,100,51300,Medium_Load
28-02-2018 14:30,56.38,19.66,0,0.0760874565354013,94.42,100,92600.0235996952,Medium_Load
28-02-2018 14:45,66.89,20.12,0,0.03,95.76,100,53100,Medium_Load
28-02-2018 15:00,97.88,43.67,,0.0869664848391331,91.32,100,54000,Medium_Load
28-02-2018 15:15,116.35,118.910163067977,0,0.05,90.97,100,54900,Medium_Load
28-02-2018 15:30,127.76,60.37,0,0.06,90.41,298.463230300122,55800,Medium_Load
28-02-2018 15:45,89.64,37.62,0,0.04,92.21,100,56700,Medium_Load
28-02-2018 16:00,113.94,45.54,0,0.05,92.86,100,57600,Medium_Load
28-02-2018 16:15,107.17,54.25,0,0.05,223.26728786838,100,58500,Medium_Load
28-02-2018 16:30,,46.76,0,0.05,91.57,100,59400,Medium_Load
28-02-2018 16:45,126.29,154.092341948801,0,0.06,91.79,100,60300,Medium_Load
28-02-2018 17:00,90.43,42.59,0,0.04,90.47,262.47754028319,61200,Medium_Load
28-02-2018 17:15,310.217395883262,59.51,0,0.06,89.62,100,62100,Maximum_Load
28-02-2018 17:30,276.29422833071,34.96,0.18,0.05,94.84,100,181844.88874703,Maximum_Load
28-02-2018 17:45,33.52,0.07,8.06,0.02,243.788300691333,,63900,Maximum_Load
28-02-2018 18:00,68.0243892304757,0,9.58,0.01,199.38086014268,95.91,64800,Maximum_Load
28-02-2018 18:15,,25.31,0.58,0.03,91.93,100,65700,Maximum_Load
28-02-2018 18:30,135.9,71.35,0,0.06,88.54,100,66600,Maximum_Load
28-02-2018 18:45,78.26,27.32,0,0.04,94.41,100,67500,Maximum_Load
28-02-2018 19:00,98.1,54.740607819928,0,0.04,94.88,100,147187.384381657,Maximum_Load
28-02-2018 19:15,134.6,55.37,0,0.06,192.929303891321,100,69300,Maximum_Load
28-02-2018 19:30,64.12,18.4,0,0.03,96.12,,70200,Maximum_Load
28-02-2018 19:45,114.773584697177,7.92,0.04,0.02,98.66,100,71100,Maximum_Load
28-02-2018 20:00,42.91,5.36,0.07,0.02,99.23,100,72000,Maximum_Load
28-02-2018 20:15,49,8.89,0.11,0.0399280220542243,98.39,100,212622.772153008,Medium_Load
28-02-2018 20:30,52.2,13.57,0.04,0.02,,100,73800,Medium_Load
28-02-2018 20:45,51.19,12.96,0,0.02,96.94,100,74700,Medium_Load
28-02-2018 21:00,57.64,19.33,0,0.03,94.81,100,75600,Medium_Load
28-02-2018 21:15,24.41,1.33,12.92,0.01,99.85,88.38,76500,Medium_Load
28-02-2018 21:30,6.16,0,25.78,0,100,23.24,77400,Medium_Load
28-02-2018 21:45,5.8,0,25.88,0,159.715655087931,21.87,78300,Medium_Load
28-02-2018 22:00,5.87,0,50.9076032528616,0,100,22.03,79200,Medium_Load
28-02-2018 22:15,5.69,2.34,14.26,0,92.48,37.06,80100,Maximum_Load
28-02-2018 22:30,5.4,6.12,0,0,66.16,100,81000,Maximum_Load
28-02-2018 22:45,5.36,6.19,0,0,145.173069256228,100,81900,Maximum_Load
28-02-2018 23:00,13.187592448091,6.26,,0,64.83,220.593606984322,82800,Maximum_Load
28-02-2018 23:15,5.33,5.83,0,0,67.47,100,83700,Light_Load
28-02-2018 23:30,5.29,5.76,,0,67.64,100,84600,Light_Load
28-02-2018 23:45,5.29,5.58,0,0,68.8,100,85500,Light_Load
28-02-2018 00:00,5.29,5.58,0,0,68.8,100,0,Light_Load
01-03-2018 00:15,5.22,5.58,0,0,68.32,100,900,Light_Load
01-03-2018 00:30,5.33,5.8,0,0,,100,1800,Light_Load
01-03-2018 00:45,4.43,13.5986503790076,0,0,60.5,100,2700,Light_Load
01-03-2018 01:00,3.92,5,0,0,61.7,100,3600,Light_Load
01-03-2018 01:15,3.64,4.5,0,0,62.89,100,4500,Light_Load
01-03-2018 01:30,3.67,4.54,0,0,62.87,100,5400,Light_Load
01-03-2018 01:45,3.67,4.64,0,0,62.04,100,6300,Light_Load
01-03-2018 02:00,3.67,4.5,0,0,,100,7200,Light_Load
01-03-2018 02:15,3.67,4.43,0,0,63.8,100,8100,Light_Load
01-03-2018 02:30,3.64,4.57,0,0,62.3,100,9000,Light_Load
01-03-2018 02:45,3.67,4.72,0,0,175.82677592639,100,9900,Light_Load
01-03-2018 03:00,3.82,5.08,0,0,60.1,100,10800,Light_Load
01-03-2018 03:15,4.32,16.0264420502032,0,0,59.27,209.726102150698,11700,Light_Load
01-03-2018 03:30,4.5,6.55,0,0,56.63,184.487953144016,12600,Light_Load
01-03-2018 03:45,4.07,5.83,0,0,57.24,100,13500,Light_Load
01-03-2018 04:00,9.33479415095701,4.79,0,0,60.82,275.99327368427,14400,Light_Load
01-03-2018 04:15,3.71,4.79,,0,61.23,167.31675749631,15300,Light_Load
01-03-2018 04:30,3.78,4.75,0,0,62.27,100,16200,Light_Load
01-03-2018 04:45,3.74,4.82,0,0,61.3,100,17100,Light_Load
01-03-2018 05:00,3.67,4.75,0,0,61.14,100,18000,Light_Load
01-03-2018 05:15,3.67,4.68,0,0,61.71,,18900,Light_Load
01-03-2018 05:30,3.67,4.75,0,0,61.14,100,19800,Light_Load
01-03-2018 05:45,4.21,13.1598859437166,0,0,59.75,100,20700,Light_Load
01-03-2018 06:00,4.1,5.44,0,0,165.381423186106,100,21600,Light_Load
01-03-2018 06:15,3.67,4.64,0,0,62.04,100,22500,Light_Load
01-03-2018 06:30,3.78,4.97,0,0,60.54,100,,Light_Load
01-03-2018 06:45,4.32,6.62,0,0,54.65,,24300,Light_Load
01-03-2018 07:00,3.92,5.36,0,0,59.03,100,44027.2568112111,Light_Load
01-03-2018 07:15,3.56,4.54,,0,61.71,100,26100,Light_Load
01-03-2018 07:30,3.6,4.46,0,0,62.81,100,27000,Light_Load
01-03-2018 07:45,3.64,4.46,0,0,63.23,100,58291.0972464179,Light_Load
01-03-2018 08:00,12.632679910116,7.2,0,0,66.26,100,28800,Light_Load
01-03-2018 08:15,64.4465091914497,21.31,0,0.01,78.34,252.390288847757,29700,Light_Load
01-03-2018 08:30,29.23,23.15,0,0.01,78.39,100,30600,Light_Load
01-03-2018 08:45,,26.03,0,0.01,75.94,242.001239153468,31500,Light_Load
01-03-2018 09:00,34.31,4.36,2.48,0.02,99.2,277.81586089046,32400,Light_Load
01-03-2018 09:15,31.25,0.61,3.78,0.01,99.98,99.28,33300,Medium_Load
01-03-2018 09:30,80.1872881603822,1.8,3.6,0.01,99.84,99.35,65175.6094006222,Medium_Load
01-03-2018 09:45,35.42,6.08,,0.02,98.56,99.87,35100,Medium_Load
01-03-2018 10:00,48.42,5.15,2.56,0.02,99.44,,36000,Medium_Load
01-03-2018 10:15,72.79,17.46,0.14,0.03,97.24,100,36900,Maximum_Load
01-03-2018 10:30,77.4,21.31,0,0.04,96.41,,37800,Maximum_Load
01-03-2018 10:45,75.31,14.72,1.15,0.03,98.14,99.99,38700,Maximum_Load
01-03-2018 11:00,86.62,19.87,0.83,0.0758804004173022,97.47,251.217725708639,39600,Maximum_Load
01-03-2018 11:15,81.43,34.56,0,0.04,92.05,100,82886.1899321364,Maximum_Load
01-03-2018 11:30,37.37,18.32,0,0.02,89.79,100,41400,Maximum_Load
01-03-2018 11:45,36.58,,0,0.02,85.1,100,42300,Maximum_Load
01-03-2018 12:00,,24.84,0,0.02,85.51,100,116774.038805862,Maximum_Load
01-03-2018 12:15,22.86,1.69,9.47,0.01,99.73,92.39,44100,Medium_Load
01-03-2018 12:30,51.4524554284747,0,13.5,0.01,100,85.38,45000,Medium_Load
01-03-2018 12:45,22,0,13.39,0.01,100,85.42,45900,Medium_Load
01-03-2018 13:00,22.18,0,13.28,0.01,100,230.521247035582,46800,Medium_Load
01-03-2018 13:15,30.89,3.46,7.52,0.01,99.38,97.16,47700,Maximum_Load
01-03-2018 13:30,32.54,,6.73,0.01,99.99,97.93,48600,Maximum_Load
01-03-2018 13:45,34.16,7.7932755217643,4.39,0.02,99.63,99.18,49500,Maximum_Load
01-03-2018 14:00,33.8,3.13,4.68,0.02,99.57,99.05,50400,Maximum_Load
01-03-2018 14:15,77.236681521412,3.35,4.25,0.01,99.48,99.16,51300,Maximum_Load
01-03-2018 14:30,30.74,0,7.31,0.01,100,97.29,52200,Maximum_Load
01-03-2018 14:45,93.9746414430356,3.1,4.97,0.0460075137318976,99.58,98.94,53100,Maximum_Load
01-03-2018 15:00,34.02,3.49,5.04,0.02,99.48,98.92,54000,Maximum_Load
01-03-2018 15:15,34.6,4,4.28,0.02,284.09054717701,99.24,161072.910173384,Maximum_Load
01-03-2018 15:30,61.5849420467438,5,3.13,0.02,244.951569673414,99.59,55800,Maximum_Load
01-03-2018 15:45,33.34,2.27,5.26,0.02,99.77,98.78,56700,Maximum_Load
01-03-2018 16:00,92.7659317111455,11.920250883187,8.8838957503233,0.02,99.16,99.53,57600,Maximum_Load
01-03-2018 16:15,41.94,20.8403622130033,0.25,0.02,97.27,,138022.751705407,Maximum_Load
01-03-2018 16:30,37.37,5,3.28,0.02,99.12,99.62,59400,Maximum_Load
01-03-2018 16:45,33.3,1.55,4.46,0.02,99.89,99.11,60300,Maximum_Load
01-03-2018 17:00,34.52,5.54,4.03,0.02,98.74,,61200,Maximum_Load
01-03-2018 17:15,12.38,0,17.5,0.01,100,57.75,62100,Medium_Load
01-03-2018 17:30,4.86,0,74.3840520932666,0,100,17.63,63000,Medium_Load
01-03-2018 17:45,5.58,0,27.25,0,100,20.06,63900,Medium_Load
01-03-2018 18:00,5.36,0,57.9553165398195,0,100,19.35,64800,Medium_Load
01-03-2018 18:15,7.49,0.11,8.86,0,99.99,64.56,65700,Medium_Load
01-03-2018 18:30,5.18,0,9.79,0,100,46.77,66600,Medium_Load
01-03-2018 18:45,5.29,,23.33,0,100,22.11,67500,Medium_Load
01-03-2018 19:00,5.44,0,47.486059464607,0,100,19.38,68400,Medium_Load
01-03-2018 19:15,13.8888780763249,0,,0,271.084279699624,19.17,69300,Medium_Load
01-03-2018 19:30,5.33,0,27.54,0,184.111448957207,19,70200,Medium_Load
01-03-2018 19:45,5.33,0,27.58,0,100,18.97,71100,Medium_Load
01-03-2018 20:00,5.36,0,27.58,0,100,19.08,72000,Medium_Load
01-03-2018 20:15,5.36,0,65.9421431824276,0,100,19.1,,Medium_Load
01-03-2018 20:30,5.33,0,27.65,0,100,18.93,73800,Medium_Load
01-03-2018 20:45,4.21,0,27.65,0,100,15.05,74700,Medium_Load
01-03-2018 21:00,10.6790781539967,0,23.11,0,100,16.43,75600,Medium_Load
01-03-2018 21:15,3.53,0,18.29,0,100,18.95,76500,Medium_Load
01-03-2018 21:30,3.49,0,18.25,0,100,18.78,77400,Medium_Load
01-03-2018 21:45,3.49,0,18.25,0,100,18.78,78300,Medium_Load
01-03-2018 22:00,3.49,0,18.32,0,100,18.71,79200,Medium_Load
01-03-2018 22:15,3.38,1.29870956301298,10.55,0,96.91,30.51,80100,Medium_Load
01-03-2018 22:30,3.31,2.56,0,0,79.1,100,81000,Medium_Load
01-03-2018 22:45,3.6,8.23062749461281,0,0,75.47,100,81900,Medium_Load
01-03-2018 23:00,4.54,9.78717490347725,0,0,77.77,100,82800,Medium_Load
01-03-2018 23:15,3.78,3.24,0,0,75.93,100,83700,Light_Load
01-03-2018 23:30,9.30158913204459,2.27,0.112062777960822,0,124.432047089648,99.98,84600,Light_Load
01-03-2018 23:45,3.28,2.34,0.04,0,81.41,99.99,85500,Light_Load
01-03-2018 00:00,3.2,2.41,0,0,79.88,100,0,Light_Load
02-03-2018 00:15,3.2,2.59,0,0,77.73,100,900,Light_Load
02-03-2018 00:30,3.28,2.52,0,0,79.3,100,1800,Light_Load
02-03-2018 00:45,3.28,7.25876126306605,0,0,78.48,163.456028827767,2700,Light_Load
02-03-2018 01:00,3.28,2.59,0,0,78.48,100,3600,Light_Load
02-03-2018 01:15,3.24,2.56,0,0,78.46,100,4500,Light_Load
02-03-2018 01:30,3.38,2.81,0,0,76.9,213.42059599779,5400,Light_Load
02-03-2018 01:45,3.85,3.71,0,0,72.01,100,,Light_Load
02-03-2018 02:00,4.32,,0,0,75.6,,7200,Light_Load
02-03-2018 02:15,4.07,4.14,0,0,70.11,100,8100,Light_Load
02-03-2018 02:30,3.38,7.03447332507376,0,0,74.57,100,9000,Light_Load
02-03-2018 02:45,3.24,2.63,0,0,77.64,100,9900,Light_Load
02-03-2018 03:00,,2.7,0,0,76.82,100,10800,Light_Load
02-03-2018 03:15,3.35,5.6162404659292,0,0,77.07,100,11700,Light_Load
02-03-2018 03:30,3.28,2.81,0,0,75.94,100,12600,Light_Load
02-03-2018 03:45,3.31,2.81,0,0,76.23,171.074396262631,13500,Light_Load
02-03-2018 04:00,3.28,2.81,0,0,75.94,100,14400,Light_Load
02-03-2018 04:15,9.75059762207393,3.46,0,0,72.1,100,15300,Light_Load
02-03-2018 04:30,3.92,3.89,0,0,70.98,,16200,Light_Load
02-03-2018 04:45,3.38,2.95,0,0,207.72746227812,,17100,Light_Load
02-03-2018 05:00,,2.66,0,0,77.95,100,41854.8535982776,Light_Load
02-03-2018 05:15,3.24,2.63,0.073018803311707,0,77.64,99.99,18900,Light_Load
02-03-2018 05:30,6.02105921086343,5.39130076511285,0,0,228.054110982326,100,19800,Light_Load
02-03-2018 05:45,3.28,2.45,0,0,80.12,100,60337.42013147,Light_Load
02-03-2018 06:00,3.2,2.52,0.04,0,78.56,180.226062330998,21600,Light_Load
02-03-2018 06:15,3.28,2.77,0,0,76.4,,22500,Light_Load
02-03-2018 06:30,3.35,2.84,0,0,76.28,100,23400,Light_Load
02-03-2018 06:45,3.96,3.71,0,0,72.98,100,24300,Light_Load
02-03-2018 07:00,9.00624618203954,10.3236938171597,0,0,71.62,100,25200,Light_Load
02-03-2018 07:15,3.78,3.6,0,0,,100,26100,Light_Load
02-03-2018 07:30,3.2,2.59,0,0,,100,27000,Light_Load
02-03-2018 07:45,3.24,2.56,0,0,78.46,100,27900,Light_Load
02-03-2018 08:00,12.53,8.75,0,0.0156517011456017,81.99,223.083192416374,28800,Light_Load
02-03-2018 08:15,29.41,21.96,0,0.01,80.13,231.4014608499,29700,Light_Load
02-03-2018 08:30,79.49,44.64,0,0.04,87.19,100,72481.8948293593,Light_Load
02-03-2018 08:45,87.52,103.19630195125,0,0.04,198.620172001759,100,83681.0050753764,Light_Load
02-03-2018 09:00,188.53865852955,16.24,0.36,0.03,97.12,100,85173.800514897,Light_Load
02-03-2018 09:15,107.39,28.98,0,0.05,96.55,100,33300,Medium_Load
02-03-2018 09:30,56.41,6.98,2.95,0.0757554921724563,99.24,99.86,87614.2170820151,Medium_Load
02-03-2018 09:45,34.42,0,,0.02,203.656285860262,98.9,35100,Medium_Load
02-03-2018 10:00,134.219769509488,10.3,3.2,0.03,98.56,99.86,36000,Medium_Load
02-03-2018 10:15,91.76,46.3784022983137,0.14,0.04,97.02,100,36900,Maximum_Load
02-03-2018 10:30,,17.32,1.04,0.04,97.89,270.115296053809,,Maximum_Load
02-03-2018 10:45,41.76,2.3,3.89,0.02,99.85,99.57,38700,Maximum_Load
02-03-2018 11:00,43.16,9.58,0.32,0.02,263.65958555592,100,39600,Maximum_Load
02-03-2018 11:15,37.51,17.39,0,0.02,90.72,100,40500,Maximum_Load
02-03-2018 11:30,44.78,27.04,0,0.02,85.6,100,41400,Maximum_Load
02-03-2018 11:45,38.34,18.58,0,0.02,89.99,100,42300,Maximum_Load
02-03-2018 12:00,41.72,25.49,0,0.0580826771995024,85.33,100,43200,Maximum_Load
02-03-2018 12:15,12.96,3.17,16.63,0.01,97.14,116.763012639156,44100,Medium_Load
02-03-2018 12:30,,0,26.21,0,234.001398110067,17.83,45000,Medium_Load
02-03-2018 12:45,12.994375064252,0,26.17,0,100,,45900,Medium_Load
02-03-2018 13:00,4.75,0,26.17,0,100,17.86,46800,Medium_Load
02-03-2018 13:15,19.4,0.36,14.76,0.01,99.98,79.58,131903.503929841,Maximum_Load
02-03-2018 13:30,44.93,2.66,2.16,0.02,99.83,99.88,48600,Maximum_Load
02-03-2018 13:45,90.86,15.52,0.14,0.04,98.57,222.697952901761,49500,Maximum_Load
02-03-2018 14:00,84.71,14.15,1.01,0.04,98.63,,50400,Maximum_Load
02-03-2018 14:15,84.06,31.2006774980402,0.9,0.04,98.59,99.99,51300,Maximum_Load
02-03-2018 14:30,85.28,13.1,1.48257240804612,0.04,98.84,100,52200,Maximum_Load
02-03-2018 14:45,79.85,12.49,,0.04,98.8,99.99,53100,Maximum_Load
02-03-2018 15:00,85.97,13.28,0.25,0.04,98.83,100,54000,Maximum_Load
02-03-2018 15:15,29.92,0,6.73,0.01,100,97.56,54900,Maximum_Load
02-03-2018 15:30,26.39,0,12.67,0.0179277814673951,100,137.884997654075,55800,Maximum_Load
02-03-2018 15:45,26.28,0,13,0.0288620352886029,100,89.63,56700,Maximum_Load
02-03-2018 16:00,68.8149235564476,0,12.78,0.0226647118512907,100,90.12,57600,Maximum_Load
02-03-2018 16:15,26.42,0,12.67,,100,90.17,58500,Maximum_Load
02-03-2018 16:30,26.96,0,12.67,0.01,100,217.005353156302,59400,Maximum_Load
02-03-2018 16:45,,0,12.56,0.01,100,90.98,60300,Maximum_Load
02-03-2018 17:00,26.93,,12.24,0.01,,91.04,61200,Maximum_Load
02-03-2018 17:15,26.53,0,11.92,0.01,100,91.22,62100,Medium_Load
02-03-2018 17:30,77.1018008205088,0,11.48,0.01,100,91.99,63000,Medium_Load
02-03-2018 17:45,26.68,0,11.99,0.01,100,91.21,63900,Medium_Load
02-03-2018 18:00,26.6,0,12.02,0.01,100,91.13,193376.747870651,Medium_Load
02-03-2018 18:15,26.21,5.58,0.83,0.0226035059510101,97.81,236.32213786939,65700,Medium_Load
02-03-2018 18:30,27.76,6.37,0,0.01,97.47,100,66600,Medium_Load
02-03-2018 18:45,29.63,,5.15,0.01,99.64,98.52,108305.32612054,Medium_Load
02-03-2018 19:00,29.81,0.29,5.54,0.0180599467477387,100,98.32,68400,Medium_Load
02-03-2018 19:15,33.12,,4.28,0.02,99.99,99.18,69300,Medium_Load
02-03-2018 19:30,37.62,1.15,2.23,0.02,298.327271690804,99.82,200809.916802525,Medium_Load
02-03-2018 19:45,73.55,9.54,0.29,0.03,99.17,,71100,Medium_Load
02-03-2018 20:00,169.52645847986,6.55,0.97,0.03,99.44,99.99,72000,Medium_Load
02-03-2018 20:15,79.13,11.59,0.32,0.04,98.94,275.70301721519,72900,Medium_Load
02-03-2018 20:30,62.71,5.72,1.04,0.03,99.59,99.99,73800,Medium_Load
02-03-2018 20:45,40.07,2.99,5.57464874836512,0.0403342541789032,99.72,99.84,74700,Medium_Load
02-03-2018 21:00,,5.16764427020576,4.18,0.02,224.894217390358,99.3,75600,Medium_Load
02-03-2018 21:15,40.68,7.38,0.36,0.02,98.39,100,76500,Medium_Load
02-03-2018 21:30,37.19,3.96,2.59,0.02,99.44,,77400,Medium_Load
02-03-2018 21:45,37.08,4.5,2.38,0.02,99.27,99.79,78300,Medium_Load
02-03-2018 22:00,18.58,0,15.8,0.01,100,76.18,79200,Medium_Load
02-03-2018 22:15,4.68,2.02,13.32,0,91.81,33.15,80100,Medium_Load
02-03-2018 22:30,4.18,5.44,0,0,60.93,100,81000,Medium_Load
02-03-2018 22:45,5.18,5.58,0,0,68.04,100,81900,Medium_Load
02-03-2018 23:00,5.22,5.51,0,0,68.77,100,82800,Medium_Load
02-03-2018 23:15,5.18,5,0,0,155.156089044145,100,83700,Light_Load
02-03-2018 23:30,5.11,4,0,0,141.490942217294,100,84600,Light_Load
02-03-2018 23:45,5,3.82,0,,79.46,100,85500,Light_Load
02-03-2018 00:00,4.36,3.82,0,0,128.84454432954,100,0,Light_Load
03-03-2018 00:15,3.38,3.1,0,0,73.7,100,900,Light_Load
03-03-2018 00:30,3.35,2.99,0,0,74.61,100,1800,Light_Load
03-03-2018 00:45,3.42,2.99,0,0,75.28,,2700,Light_Load
03-03-2018 01:00,3.35,3.06,0,0,73.83,100,3600,Light_Load
03-03-2018 01:15,3.38,3.06,0,0,113.52365757942,100,4500,Light_Load
03-03-2018 01:30,3.38,3.2,0,0,72.62,100,5400,Light_Load
03-03-2018 01:45,3.38,2.95,0,0,75.34,,6300,Light_Load
03-03-2018 02:00,3.38,3.02,0,0,74.57,100,7200,Light_Load
03-03-2018 02:15,3.92,8.6006597068517,0,0,66.86,100,8100,Light_Load
03-03-2018 02:30,3.74,4.07,,0,67.66,100,9000,Light_Load
03-03-2018 02:45,4.03,4.68,0,0,65.25,100,9900,Light_Load
03-03-2018 03:00,3.71,3.67,0,0,152.350250991578,100,10800,Light_Load
03-03-2018 03:15,3.42,3.31,0,0,160.918598780648,100,11700,Light_Load
03-03-2018 03:30,3.38,3.28,0,0,71.76,100,12600,Light_Load
03-03-2018 03:45,3.42,3.35,0,0,71.44,100,13500,Light_Load
03-03-2018 04:00,3.38,5.91343522159593,0,0,73.7,100,14400,Light_Load
03-03-2018 04:15,3.42,3.1,0,0,74.09,,15300,Light_Load
03-03-2018 04:30,,3.24,0,0,72.6,100,16200,Light_Load
03-03-2018 04:45,9.94575571207127,4.03,0,0,68.41,100,17100,Light_Load
03-03-2018 05:00,3.89,4.5,0,0,65.4,100,18000,Light_Load
03-03-2018 05:15,3.46,3.24,0,0,72.99,100,18900,Light_Load
03-03-2018 05:30,3.85,3.92,0,0,70.07,100,19800,Light_Load
03-03-2018 05:45,,4.14,0,0,68.1,240.30760421868,20700,Light_Load
03-03-2018 06:00,3.42,3.1,0,0,74.09,100,21600,Light_Load
03-03-2018 06:15,3.35,2.99,0,0,74.61,100,22500,Light_Load
03-03-2018 06:30,3.46,5.88675220603209,0,0,72.99,100,59415.4199122086,Light_Load
03-03-2018 06:45,3.35,,0,0,74.27,100,24300,Light_Load
03-03-2018 07:00,,3.13,0,,72.66,100,62348.9940319984,Light_Load
03-03-2018 07:15,3.31,3.06,0,0,73.43,100,26100,Light_Load
03-03-2018 07:30,10.3625867355453,4.07,0,0,68.72,100,27000,Light_Load
03-03-2018 07:45,,3.89,0,0,70.34,100,27900,Light_Load
03-03-2018 08:00,3.38,2.88,0,0,76.12,100,28800,Light_Load
03-03-2018 08:15,,21.24,0,0.01,78.19,100,29700,Light_Load
03-03-2018 08:30,73.6966853773135,91.2691150298591,0,0.02,74.96,100,30600,Light_Load
03-03-2018 08:45,33.26,27.61,0,0.02,76.94,100,31500,Light_Load
03-03-2018 09:00,38.63,10.26,3.17,0.02,96.65,197.011007523243,32400,Light_Load
03-03-2018 09:15,39.53,5.94,1.37,0.02,98.89,206.422962365489,33300,Medium_Load
03-03-2018 09:30,37.69,5.26,2.38,0.0514287841795424,99.04,99.8,34200,Medium_Load
03-03-2018 09:45,,1.87,4.82,0.02,99.85,,35100,Medium_Load
03-03-2018 10:00,93.3339877518601,0,6.34,0.01,100,98.09,73187.6418296376,Medium_Load
03-03-2018 10:15,,3.71,8.69520754897521,0.02,99.49,99.62,36900,Maximum_Load
03-03-2018 10:30,33.05,0,6.52,0.02,100,98.11,37800,Maximum_Load
03-03-2018 10:45,35.03,2.23,4.61,0.02,99.8,99.15,111637.400213418,Maximum_Load
03-03-2018 11:00,32.36,0.32,6.01,0.01,100,98.32,39600,Maximum_Load
03-03-2018 11:15,31.64,10.01,0.43,0.01,95.34,99.99,40500,Maximum_Load
03-03-2018 11:30,35.96,17.96,0,0.02,89.46,204.991676396282,41400,Maximum_Load
03-03-2018 11:45,34.09,27.8784119282611,0,0.02,195.17092806712,100,42300,Maximum_Load
03-03-2018 12:00,38.74,19.66,0,0.02,89.17,100,43200,Maximum_Load
03-03-2018 12:15,6.55,0.79,14.15,0,99.28,82.9001202913336,44100,Medium_Load
